IID	Population	Super_Population	sex	sim_age	PC1	PC2	PC3	PC4	PC5	sim_pheno_dict	sim_pheno_quant	score1	score2	score3
HG00350	FIN	EUR	2	79	-0.0123689	0.0230891	0.00773708	-0.0196842	0.000263588	0	-0.340008828661469	-0.11230542856	-0.810880988	-2.6445808024
HG00351	FIN	EUR	1	68	-0.012506	0.0213645	0.00892012	-0.0200537	-0.000385603	0	0.114155411085125	-0.017265727078	-0.75449798	-2.0433163556
HG00353	FIN	EUR	2	50	-0.0131571	0.0214086	0.00916255	-0.0213099	-0.00246769	0	0.267105970629155	-0.072220120796	-0.810581588	-1.7423066384
HG00355	FIN	EUR	2	68	-0.0128865	0.0222124	0.00848538	-0.0197823	0.000608212	0	0.319852620824066	-0.05509178454	-0.822992716	-1.9730385268
HG00356	FIN	EUR	2	59	-0.0126938	0.0217478	0.00903363	-0.0196345	-0.000199469	1	1.51362681287091	0.003315005801	-0.69831058	-1.3468466928
HG00357	FIN	EUR	2	50	-0.0123824	0.0216871	0.00885401	-0.0208553	8.92618e-05	1	1.51677432674556	-0.11839420614	-0.915054224	-3.321209647
HG00358	FIN	EUR	1	49	-0.0127934	0.0206744	0.00974662	-0.0197754	-0.0013441	0	-0.275517282677116	-0.1072792634	-0.734683688	-1.7673491932
HG00359	FIN	EUR	2	48	-0.0128214	0.0225347	0.00947471	-0.0202332	-0.00206685	0	0.372745014101981	-0.08385173043	-0.820721268	-1.8812755424
HG00360	FIN	EUR	1	51	-0.012615	0.022967	0.00856312	-0.021437	-0.00254124	1	1.55314472721978	-0.0037534617286	-0.686600048	-2.3513896856
HG00361	FIN	EUR	2	54	-0.0128441	0.0206233	0.00833887	-0.0203048	-0.0011756	0	-1.00684873543231	-0.14942955606	-0.886778888	-2.368997532
HG00362	FIN	EUR	2	25	-0.0126642	0.0225627	0.009186	-0.0202647	-0.00209556	0	0.060761303495104	-0.040990589604	-0.858425708	-4.049996618
HG00364	FIN	EUR	2	32	-0.0126051	0.0222286	0.00950091	-0.0209181	-0.00325818	0	1.31558203012655	-0.11140267074	-0.806206356	-1.798054155
HG00365	FIN	EUR	2	68	-0.0128103	0.0212369	0.00889376	-0.0210885	-0.00317621	0	0.412770263079811	-0.018265407266	-0.83453758	-1.0772201466
HG00366	FIN	EUR	1	61	-0.0126801	0.0215112	0.00886199	-0.0198286	-0.000438372	0	-0.943451641859397	0.041563794546	-0.668145032	-1.2426200148
HG00367	FIN	EUR	2	66	-0.0127721	0.021017	0.00804213	-0.0197072	-0.000473566	0	0.290481953389795	-0.10961734726	-0.831667332	-3.0072947604
HG00368	FIN	EUR	2	23	-0.0127433	0.0208766	0.00892119	-0.020698	-0.00229966	0	1.00722637088357	-0.1514748536	-0.752963056	-0.878984716
HG00369	FIN	EUR	1	50	-0.012583	0.0210012	0.00863943	-0.0201832	-9.50038e-05	0	-0.43655385718531	-0.11152634772	-0.821880944	-3.2546235796
HG00371	FIN	EUR	1	69	-0.0126699	0.0220476	0.00922116	-0.0201815	-0.00248209	0	-1.16568781721542	-0.08729491438	-0.779795284	-3.662713572
HG00372	FIN	EUR	1	42	-0.0126754	0.0212589	0.00907614	-0.0203364	0.000289255	0	-2.07868795333258	-0.04534696399	-0.891355716	-3.1184890782
HG00373	FIN	EUR	2	54	-0.0128861	0.0203561	0.00893256	-0.0199586	0.00124279	0	-0.0332394883636445	-0.19079403716	-0.985183684	-2.9024602534
HG00375	FIN	EUR	1	50	-0.0128344	0.0216571	0.00879776	-0.0210197	-0.000574665	0	-0.334682913422132	-0.11891415426	-0.82860946	-1.9198310956
HG00376	FIN	EUR	2	49	-0.0128037	0.0228834	0.00877386	-0.0215245	-0.00142562	0	0.0483327391431381	-0.03141521493	-0.647071264	-1.9458397786
HG00377	FIN	EUR	2	58	-0.0102018	0.0098821	0.00293147	-0.0104611	0.0105104	0	-0.026307483269374	-0.074356030654	-0.791615596	-1.8922932428
HG00378	FIN	EUR	2	58	-0.0130872	0.0219115	0.00943712	-0.0213995	-0.00195313	1	1.3597213794345	-0.12099899478	-0.7330809	-1.7736386238
HG00379	FIN	EUR	2	62	-0.0126879	0.0224721	0.00905463	-0.0203545	-0.00189968	0	0.381714040852417	-0.033967672222	-0.724404288	-1.0306412506
HG00380	FIN	EUR	2	52	-0.0123507	0.0231202	0.00791353	-0.0211449	3.04878e-05	1	1.56733443767438	-0.011967136026	-0.6523926	-2.6241193588
HG00381	FIN	EUR	2	44	-0.0131025	0.022422	0.00914609	-0.021083	-0.00178191	0	-0.0875098157647299	-0.19541551778	-0.972175752	-3.6621953178
HG00382	FIN	EUR	1	29	-0.0128242	0.0213553	0.00925454	-0.020893	-0.00147597	0	0.465137087652822	-0.12187819508	-0.87385878	-2.8586645744
HG00383	FIN	EUR	2	54	-0.0129408	0.0214344	0.00956876	-0.021236	-0.00110486	0	-0.611295325899963	-0.20096920312	-0.819200316	-2.0603675586
HG00384	FIN	EUR	2	37	-0.0128227	0.0225416	0.00952434	-0.0214585	-0.0017292	0	0.634918522267749	-0.031548819722	-0.700093008	-1.7413149174
HG00403	CHS	EAS	1	33	-0.0145317	-0.0327725	0.000584726	-0.0125235	0.00133528	0	-0.924512870747948	-0.32166615684	-0.780843184	-0.7050048616
HG00404	CHS	EAS	2	71	-0.0151876	-0.0347508	0.00116317	-0.0129217	-0.000707457	0	-0.658904869422885	-0.20362278948	-0.541021788	-1.5868943604
HG00406	CHS	EAS	1	36	-0.0154304	-0.0355803	0.00028345	-0.0138846	-0.00171119	0	-1.63175031070142	-0.34965164926	-0.812204336	0.22432281146
HG00407	CHS	EAS	2	24	-0.0156098	-0.0355902	0.00107924	-0.0133897	-0.00221095	0	0.0854730915941034	-0.23813034958	-0.79981716	-1.6840446292
HG00409	CHS	EAS	1	61	-0.0144221	-0.0345911	-0.00532912	-0.00504092	-0.0419079	0	-1.62449553885978	-0.20904859114	-0.803481816	-1.9444641656
HG00410	CHS	EAS	2	70	-0.0141781	-0.0348365	-0.00586871	-0.00499819	-0.042604	0	-2.38219721446845	-0.35280499158	-0.760330292	-0.47493390726
HG00419	CHS	EAS	2	31	-0.0154534	-0.0358067	0.000781268	-0.0135887	-0.00201558	0	-0.682321996274035	-0.25008579098	-0.809803148	-1.5302127066
HG00421	CHS	EAS	1	29	-0.0156492	-0.0358546	0.00088538	-0.0139267	-0.00145017	0	0.729299232583943	-0.19809097898	-0.81754164	0.08828492288
HG00422	CHS	EAS	2	57	-0.0155372	-0.0358924	0.000837325	-0.014088	-0.00218952	0	0.668571915203731	-0.17542864474	-0.524317264	-0.13948331928
HG00428	CHS	EAS	2	39	-0.0156535	-0.035902	0.00094231	-0.0142309	-0.00181377	0	-0.752447660672073	-0.33501485728	-0.762048848	-0.45811879784
HG00436	CHS	EAS	1	65	-0.0149014	-0.0337574	0.00109495	-0.012941	0.000302692	0	0.440599380991643	-0.17041846504	-0.675428436	-1.4635946482
HG00437	CHS	EAS	2	76	-0.0154675	-0.0351378	0.000725276	-0.0139116	-0.00189236	0	-2.51305555699297	-0.36011960154	-0.858932692	-1.1970520344
HG00442	CHS	EAS	1	68	-0.0156118	-0.0360431	0.000380259	-0.0145039	-0.00291925	0	-1.78668099382297	-0.34962472638	-0.970257596	-1.0526126694
HG00443	CHS	EAS	2	24	-0.0156589	-0.0360309	0.000786332	-0.0140754	-0.00295063	0	0.834323583956417	-0.1542050019	-0.776687512	0.680256624
HG00445	CHS	EAS	1	21	-0.0155797	-0.0354674	0.000482181	-0.0142192	-0.00256024	0	-0.449918481746758	-0.2529152174	-0.742005016	-0.41499812894
HG00446	CHS	EAS	2	31	-0.0157517	-0.0360638	0.00102864	-0.0134654	-0.00264201	0	-0.0966862816897706	-0.17547491844	-0.650564264	-0.37910102784
HG00448	CHS	EAS	1	68	-0.0153258	-0.0354789	0.000818852	-0.0131854	-0.00209427	0	-1.63254401864229	-0.2225386367	-0.668997324	-0.5970032456
HG00449	CHS	EAS	2	74	-0.0153387	-0.034932	0.00116052	-0.0133368	-0.00107251	0	0.402330742024072	-0.1153645408	-0.66902926	-1.726810198
HG00451	CHS	EAS	1	72	-0.0156005	-0.0355028	0.00129229	-0.0130655	-0.00174116	0	-0.742323016620834	-0.27243767076	-0.765591748	-1.8378957464
HG00452	CHS	EAS	2	20	-0.0152964	-0.0352967	0.000546521	-0.0134326	-0.00164954	0	1.28539469504383	-0.28179168888	-0.804871032	-0.12806125264
HG00457	CHS	EAS	1	70	-0.0155866	-0.0357765	0.000603878	-0.0135163	-0.00123538	0	-1.25430030801508	-0.28887577168	-0.752925132	-0.753835924
HG00458	CHS	EAS	2	70	-0.0155405	-0.0356509	0.00105251	-0.013491	-0.00215889	0	-0.61110182506482	-0.2731284109	-0.806521724	-1.173685808
HG00463	CHS	EAS	1	42	-0.0153654	-0.0346114	0.00134764	-0.0128315	-0.00151095	0	0.71988920304819	-0.18200455818	-0.560448856	-0.9749193268
HG00464	CHS	EAS	2	49	-0.0155178	-0.0351676	0.00106656	-0.0136268	-0.000923826	0	-1.27544241038488	-0.19425615126	-0.589175288	-1.4044752802
HG00472	CHS	EAS	1	79	-0.0158054	-0.0363877	0.000386259	-0.0144476	-0.00278703	0	-1.16564638159284	-0.2444976107	-0.630294884	0.5934362491
HG00473	CHS	EAS	2	44	-0.0153047	-0.0357084	0.000329958	-0.0133878	-0.00197095	0	1.04152049616655	-0.24350230548	-0.696911384	-0.36842307186
HG00475	CHS	EAS	1	22	-0.0155245	-0.0357335	0.000826701	-0.0135638	-0.00212946	0	-1.46814197933789	-0.30041222576	-0.908327704	-0.31382979054
HG00476	CHS	EAS	2	30	-0.0157634	-0.0356756	0.000675443	-0.0135171	-0.00161977	1	1.69315159933308	-0.30678537626	-0.928347584	-1.4891234662
HG00478	CHS	EAS	1	69	-0.0155417	-0.0358047	0.00121532	-0.0138482	-0.00246657	0	-1.44210690748393	-0.31906052686	-0.854246084	-0.4906235733
HG00479	CHS	EAS	2	37	-0.0158883	-0.0357531	0.000711258	-0.0135073	-0.00269118	0	0.0455027044250229	-0.3337006842	-0.911247852	-1.1412533322
HG00500	CHS	EAS	1	36	-0.0151672	-0.0346271	0.00109445	-0.01345	0.0005748	0	-1.11405115121405	-0.21836474896	-0.671967372	-0.7933384108
HG00513	CHS	EAS	2	77	-0.0151606	-0.0342883	0.000319584	-0.0139305	0.000184158	0	-0.457503369864246	-0.2291557758	-0.702524136	-0.44037402996
HG00524	CHS	EAS	1	60	-0.0151781	-0.0341614	0.00072798	-0.0131585	-0.000365801	0	-0.716698827996054	-0.20683754962	-0.791497832	-0.4946704348
HG00525	CHS	EAS	2	78	-0.0153569	-0.0349535	0.000644054	-0.0130985	-0.00189655	0	-0.684111235445118	-0.34792017154	-0.891210008	-2.3685304634
HG00530	CHS	EAS	1	75	-0.0123805	-0.0240347	-0.001305	-0.00747452	0.00863605	0	-1.47202286425	-0.29571670722	-0.79910858	-2.1491105926
HG00531	CHS	EAS	2	51	-0.0127034	-0.0251408	-0.00149289	-0.00857492	0.0069656	0	-0.535036166278827	-0.26925992958	-0.761637672	0.15483899928
HG00533	CHS	EAS	1	76	-0.0154083	-0.0346275	0.0011086	-0.013055	-0.000279776	0	-1.89597932146381	-0.37256975086	-0.802419944	-0.9658850684
HG00534	CHS	EAS	2	25	-0.0154011	-0.0350187	0.00114744	-0.0131265	-0.000612617	0	0.296289399053605	-0.1876987473	-0.81800072	-1.22973404
HG00536	CHS	EAS	1	76	-0.0155535	-0.0357479	0.0010531	-0.0136223	-0.00305908	0	-1.72099931837217	-0.38047666418	-1.057077608	-0.56101209096
HG00537	CHS	EAS	2	38	-0.0153334	-0.0350051	0.00115006	-0.0135825	-0.000730777	0	0.19026359883771	-0.3084057971	-0.882547368	-1.035900571
HG00542	CHS	EAS	1	75	-0.0127136	-0.0246332	-0.001539	-0.00782177	0.0077749	0	-0.636927078607405	-0.11940633816	-0.714831472	-0.8315868504
HG00543	CHS	EAS	2	32	-0.0155144	-0.0360894	0.00148858	-0.0131804	-0.00266424	1	1.63000388243675	-0.24715119706	-0.695917376	-1.3372813838
HG00551	PUR	AMR	2	60	-0.00836668	0.0170574	0.0173196	-0.00477112	-0.00100764	0	-0.0308347258947161	-0.048251942742	-0.72696316	-0.2812232837
HG00553	PUR	AMR	1	62	-0.0040271	0.0125159	0.0187624	0.00170655	0.00328087	0	-0.0154502781674703	-0.1295495332	-0.751987012	-1.7363819052
HG00554	PUR	AMR	2	21	-0.00848563	0.018699	0.014473	-0.00864839	3.26302e-05	1	1.8599123131552	-0.070944901758	-0.664011316	-1.263676491
HG00556	CHS	EAS	1	28	-0.0156627	-0.0356589	0.000752193	-0.0137988	-0.00194675	0	-0.185620142611616	-0.28210046066	-0.782116632	-1.6534420386
HG00557	CHS	EAS	2	38	-0.0153413	-0.036025	0.00112704	-0.0131865	-0.00147902	0	-0.595696339571728	-0.28657470678	-0.826038612	-0.5351550453
HG00559	CHS	EAS	1	76	-0.0151275	-0.0337954	0.000947122	-0.0124862	0.00011667	0	-0.728612558608223	-0.2082400634	-0.845816976	-1.6596546908
HG00560	CHS	EAS	2	58	-0.0150433	-0.0343602	0.000397467	-0.0128565	-0.000372978	0	0.363717895943587	-0.20343517066	-0.831741184	-1.2933577408
HG00565	CHS	EAS	1	45	-0.015063	-0.034396	0.00078633	-0.0133248	-0.00190502	0	-0.963533595314528	-0.33630210748	-0.8362741	-1.3311007226
HG00566	CHS	EAS	2	38	-0.0151876	-0.0341143	0.00110077	-0.0125745	-0.000398307	0	-0.772663663273961	-0.32096027258	-0.93204218	-2.3031344612
HG00580	CHS	EAS	1	46	-0.0155001	-0.0345634	0.0010599	-0.0129054	0.000322055	0	-1.21543850906717	-0.39527920014	-0.780022828	-1.5554600038
HG00581	CHS	EAS	2	35	-0.0155643	-0.0353433	0.00102877	-0.0131326	-0.00110959	0	0.707063880111041	-0.3398845332	-0.92360908	-0.7472521762
HG00583	CHS	EAS	1	41	-0.0156691	-0.0356063	0.000354304	-0.0145062	-0.00257135	0	-0.890902181878744	-0.22262866008	-0.661338672	-1.9928345576
HG00584	CHS	EAS	2	26	-0.0152899	-0.0346903	0.00118805	-0.0127987	0.00041676	0	-1.18956852074135	-0.26896125388	-0.792176472	-1.018977332
HG00589	CHS	EAS	1	20	-0.0152879	-0.034335	0.00070014	-0.0125493	0.000406976	0	0.293899874262144	-0.25296822182	-0.771016876	-0.9217054974
HG00590	CHS	EAS	2	31	-0.0150703	-0.0326736	2.00625e-06	-0.0119854	0.000778445	0	0.229502151593563	-0.31868024118	-0.819862988	-1.3341398676
HG00592	CHS	EAS	1	35	-0.0150486	-0.0326359	0.00238754	-0.0110993	0.00171483	0	-1.32438697412973	-0.32618499398	-0.847038528	-0.36233070582
HG00593	CHS	EAS	2	46	-0.0155227	-0.0356596	0.000413993	-0.0133662	-0.00262652	0	-0.54056669194158	-0.34346527624	-0.94940738	-2.1113356198
HG00595	CHS	EAS	1	35	-0.0154758	-0.0350163	0.000864874	-0.0133457	-0.00194293	0	-0.650559532908677	-0.16811740014	-0.772919064	0.006519701818
HG00596	CHS	EAS	2	40	-0.0149821	-0.0337499	0.000364068	-0.0121407	4.782e-05	0	-0.152281330813896	-0.19685336784	-0.721941224	0.1485598058
HG00598	CHS	EAS	1	78	-0.01434	-0.0349532	-0.00585249	-0.00530051	-0.0424433	0	-0.803704633696969	-0.14316157306	-0.79993692	0.26614528558
HG00599	CHS	EAS	2	32	-0.0142221	-0.0348431	-0.00531767	-0.00479348	-0.0416132	0	-0.0386200847661679	-0.26596608348	-0.915716896	-1.0411279004
HG00607	CHS	EAS	1	59	-0.0153345	-0.034555	0.000680064	-0.0133682	0.00102857	0	0.0577883056458288	-0.26053607512	-0.779869136	-1.2828199054
HG00608	CHS	EAS	2	43	-0.0152819	-0.0349116	0.00102965	-0.0135758	4.33155e-05	0	-0.436343699025852	-0.28425849776	-0.709985184	-0.930202307
HG00610	CHS	EAS	1	56	-0.0150811	-0.0339099	0.000704778	-0.0124336	0.000763263	0	-2.02573408353732	-0.3112495263	-0.759595764	-1.9660580906
HG00611	CHS	EAS	2	36	-0.0151063	-0.0338099	0.00110914	-0.0126338	0.000231955	0	-1.19517071221809	-0.25666422844	-0.61674404	-1.1933410784
HG00613	CHS	EAS	1	62	-0.0154715	-0.0352033	0.00116774	-0.013468	-0.000908697	0	-1.88862954568173	-0.28974739992	-0.736025	-0.7405724554
HG00614	CHS	EAS	2	65	-0.0150708	-0.034179	0.000526075	-0.0127279	0.000863385	0	-0.406340564313427	-0.23678841228	-0.843964688	-2.0509941956
HG00619	CHS	EAS	1	58	-0.015321	-0.0349115	0.00103842	-0.0137691	-3.18412e-05	0	0.533954657618636	-0.19571755884	-0.700100992	-0.17301436602
HG00620	CHS	EAS	2	35	-0.0153237	-0.0342132	0.000902956	-0.0129442	0.000730276	0	0.836968590016264	-0.3074424628	-0.758246468	-1.3228086554
HG00622	CHS	EAS	1	62	-0.0142663	-0.0347978	-0.00586304	-0.00544827	-0.0434316	0	-1.23244507585919	-0.24924024428	-0.735987076	-2.3622986166
HG00623	CHS	EAS	2	69	-0.0141831	-0.0354135	-0.00610549	-0.00556873	-0.0440081	0	-1.15218180661795	-0.26120830578	-0.869623268	-1.098730895
HG00625	CHS	EAS	1	54	-0.0145904	-0.0318893	-0.000296465	-0.0121055	0.00104486	0	-1.76398298876814	-0.29279389206	-0.794940932	-2.3245876258
HG00626	CHS	EAS	2	44	-0.0151906	-0.0340566	0.000482379	-0.0131849	-0.000350157	0	0.445156049356933	-0.16265878622	-0.698915368	-0.8814032356
HG00628	CHS	EAS	1	26	-0.0149736	-0.0337216	0.0011031	-0.0122821	2.26941e-05	0	-0.494746498531147	-0.23283579696	-0.79429822	-0.31169215192
HG00629	CHS	EAS	2	22	-0.0151723	-0.0342172	0.0015736	-0.0125125	-0.00011268	0	0.251694979472166	-0.2995927606	-0.718775568	-1.2055936314
HG00631	CHS	EAS	1	58	-0.0141494	-0.034429	-0.00526051	-0.00484723	-0.0429412	0	-0.113043860132604	-0.15315164422	-0.601356876	-0.9352376904
HG00632	CHS	EAS	2	39	-0.0143384	-0.0347955	-0.00621006	-0.00592493	-0.0418463	0	-0.706376751005417	-0.4156303734	-0.974229636	-2.3251826584
HG00634	CHS	EAS	1	77	-0.014765	-0.0331866	0.000109028	-0.0127046	0.000501842	0	-1.01219209988526	-0.34870934846	-0.840000632	-0.08547419362
HG00637	PUR	AMR	1	45	-0.00511476	0.0155304	0.0148465	-0.00557032	0.00176414	0	0.505069072403304	-0.166038449	-0.831379908	-1.1993361918
HG00638	PUR	AMR	2	33	-0.00442751	0.0144497	0.0158501	-0.00315432	0.00241349	0	-1.10437782995305	-0.12012904922	-0.78843996	-2.4172271636
HG00640	PUR	AMR	1	48	-0.0087928	0.018363	0.014262	-0.00867727	-0.0007545	0	0.54146524788285	-0.17778103138	-1.0116227	-1.950523261
HG00641	PUR	AMR	2	61	-0.0082874	0.0161554	0.0168591	-0.00408337	0.00219637	0	0.140006249251313	-0.063858210804	-0.80181316	-2.550034601
HG00650	CHS	EAS	1	26	-0.0152395	-0.0348747	-0.00017981	-0.0141136	-0.00118119	0	-1.24151068750974	-0.2017617454	-0.784791272	-0.8860803198
HG00651	CHS	EAS	2	29	-0.015314	-0.034643	0.000616963	-0.0141084	-0.00121714	0	-1.13189795389842	-0.26402174674	-0.851000588	-0.8470065124
HG00653	CHS	EAS	1	75	-0.015394	-0.034789	-0.000148324	-0.0146048	-0.00221636	0	-2.1888304035783	-0.26973528668	-0.858088384	-0.7435604148
HG00654	CHS	EAS	2	54	-0.0154061	-0.03511	-0.000393815	-0.0143845	-0.00107038	0	0.0705800611246415	-0.2556621925	-0.752376232	-1.712350266
HG00656	CHS	EAS	1	46	-0.0154236	-0.0349935	0.000375415	-0.0138816	-0.000946353	0	-0.54058329506135	-0.20171631304	-0.870263984	-0.28783198448
HG00657	CHS	EAS	2	70	-0.0153931	-0.035141	0.000133633	-0.0144889	-0.00119139	0	-0.0536954391235562	-0.29202995534	-0.767777368	0.007294331892
HG00662	CHS	EAS	1	35	-0.0153652	-0.0349483	0.000467783	-0.0139638	-0.00122453	0	-2.74843961645267	-0.39740947302	-0.929615044	-2.1003819014
HG00663	CHS	EAS	2	46	-0.0151853	-0.0346252	0.000357859	-0.0139214	-0.000960473	0	0.758229616218821	-0.17835230124	-0.787563716	-1.3094364174
HG00671	CHS	EAS	1	48	-0.0151341	-0.0352113	0.000187617	-0.0136443	-0.00166725	0	-0.192256930790402	-0.28260863002	-0.865521488	-1.0050036632
HG00672	CHS	EAS	2	56	-0.015245	-0.0349467	0.000268325	-0.0138622	-0.00145083	0	0.831758199164026	-0.13570645932	-0.592235156	-0.5547303382
HG00674	CHS	EAS	1	72	-0.0142329	-0.0351462	-0.00599648	-0.0058128	-0.0422952	0	-0.646988889997228	-0.28533120626	-0.699110976	-0.8387016488
HG00675	CHS	EAS	2	54	-0.0145099	-0.0352978	-0.00684767	-0.00665111	-0.0424853	0	-1.63836591430452	-0.41486559534	-1.020736436	-1.7817579396
HG00683	CHS	EAS	1	77	-0.0153113	-0.0346664	0.000389071	-0.0137117	-0.0013214	0	-1.19973467922602	-0.18952697912	-0.855048476	-0.8838857372
HG00684	CHS	EAS	2	66	-0.0151668	-0.0345252	-4.12373e-05	-0.0138341	-0.00158728	0	0.471943996161719	-0.313483284	-0.618742036	-2.427701017
HG00689	CHS	EAS	1	56	-0.0152977	-0.0349768	0.00019411	-0.014017	-0.00129298	0	-0.0206022121805144	-0.16569097558	-0.654630116	-1.5109221336
HG00690	CHS	EAS	2	26	-0.0152611	-0.0347137	0.000192689	-0.0142379	-0.00185698	0	-0.116713230119056	-0.26159027414	-0.64139464	0.1084910783
HG00692	CHS	EAS	1	34	-0.0153979	-0.0346249	-5.51749e-05	-0.013831	-0.00178436	0	-0.0797201693395043	-0.15037774624	-0.806954856	-0.11304851616
HG00693	CHS	EAS	2	56	-0.0153538	-0.0347687	0.000104625	-0.0138217	-0.00122377	0	-0.0226135539747476	-0.0925011263	-0.591732164	-1.9158514152
HG00698	CHS	EAS	1	46	-0.0150419	-0.0342996	0.000131912	-0.0144792	-0.000958318	0	-0.69319771545864	-0.31321573788	-0.9286889	-0.7671825692
HG00699	CHS	EAS	2	70	-0.0152377	-0.0349856	-2.78911e-05	-0.013973	-0.00167534	0	0.873150101988744	-0.2582408996	-0.652955472	-2.0609050074
HG00701	CHS	EAS	1	71	-0.0152938	-0.0347596	0.00033924	-0.0133259	-0.000752366	0	-0.662272528068152	-0.26282283724	-0.772885132	-1.3204093304
HG00704	CHS	EAS	1	75	-0.0153542	-0.0345377	0.000174756	-0.0140501	-0.000909857	0	-2.2410631136018	-0.18892962772	-0.63691362	-0.858414503
HG00705	CHS	EAS	2	56	-0.0155727	-0.0353892	0.000311116	-0.0144254	-0.00151804	0	0.422273782760218	-0.2479344846	-0.644304808	-1.8667516284
HG00707	CHS	EAS	1	60	-0.0155167	-0.035567	0.00046515	-0.014805	-0.00238954	0	-1.96551197655936	-0.23264481278	-0.691228772	-1.2767352172
HG00708	CHS	EAS	2	61	-0.0154775	-0.0352392	0.000450251	-0.0147025	-0.00269317	0	-1.24464467955211	-0.23667651406	-0.725422248	-1.2508097108
HG00717	CHS	EAS	2	57	-0.015123	-0.0348672	-0.000263281	-0.0124788	-0.00346383	0	-0.713090351916574	-0.3452901427	-0.994664684	-0.7933320126
HG00728	CHS	EAS	1	40	-0.0142371	-0.0345315	-0.00687536	-0.00613235	-0.0423195	0	-0.623927873080843	-0.20346798292	-0.740017	-0.55253959452
HG00729	CHS	EAS	2	78	-0.0142698	-0.0349789	-0.00748855	-0.00638109	-0.0441569	0	-2.96364294977069	-0.23188003472	-0.643686048	-1.2188698964
HG00731	PUR	AMR	1	65	-0.0106151	0.0217639	0.0129195	-0.0131303	-0.00530275	0	-1.11930596966514	-0.23590837064	-0.926507272	-2.052990434
HG00732	PUR	AMR	2	60	-0.00930141	0.0189135	0.0160275	-0.00706752	-0.00579137	0	0.578411291446266	-0.06616508095	-0.670035244	0.28640198678
HG00734	PUR	AMR	2	30	-0.00781361	0.0148638	0.0212121	0.000398486	0.00043746	0	0.253661796398533	-0.3093018242	-0.94988642	-2.918730876
HG00736	PUR	AMR	1	29	-0.0092872	0.0194188	0.0150456	-0.00997956	-0.000686533	0	-0.316276637266303	-0.1005695769	-0.767140644	-2.7346802548
HG00737	PUR	AMR	2	23	-0.0082658	0.0189107	0.0146721	-0.00954099	-0.000146958	0	0.749180811902906	-0.108659061	-0.862168208	-1.5695360438
HG00739	PUR	AMR	1	61	-0.00969247	0.0217753	0.0115146	-0.0141519	-0.00016267	0	-0.572773392961673	-0.09344510978	-0.744294428	-1.9251607962
HG00740	PUR	AMR	2	63	-0.00677656	0.0163364	0.0165165	-0.0048532	0.00135719	0	-1.40534291701572	-0.23118929458	-0.940846536	-2.2829609366
HG00742	PUR	AMR	1	47	-0.00825056	0.0217023	0.00372592	-0.00622822	-0.0414291	0	1.24485568659847	-0.054191634874	-0.688921396	-1.4684316874
HG00743	PUR	AMR	2	27	-0.00765382	0.0147409	0.0146908	0.0119593	-0.0394573	0	-0.730293927687055	-0.23763564166	-0.935002248	-0.4157262441
HG00759	CDX	EAS	2	50	-0.0153013	-0.0349918	-0.00228399	-0.0145089	-0.00552903	0	-0.893372629754899	-0.17818403324	-0.799845104	0.14053262408
HG00766	CDX	EAS	2	30	-0.0152777	-0.0353062	-0.00211831	-0.0158068	-0.00617915	0	0.0607444700159821	-0.32256723198	-0.77271148	-1.2723588484
HG00844	CDX	EAS	1	49	-0.0151835	-0.0354689	-0.00218873	-0.0163992	-0.00517313	0	-0.0242281448593072	-0.09303621854	-0.733763532	-0.7276544896
HG00851	CDX	EAS	2	76	-0.0154306	-0.0361481	-0.00170841	-0.0164756	-0.00583862	0	-1.17310672163388	-0.13181189646	-0.873625248	-0.46602953232
HG00864	CDX	EAS	2	49	-0.0148693	-0.0339387	-0.00222697	-0.0155008	-0.00285994	0	-1.05945640997052	-0.30747106836	-0.707114936	-2.093682986
HG00867	CDX	EAS	2	48	-0.0149377	-0.0355524	-0.00194017	-0.0160289	-0.0053957	0	-0.8534651638006	-0.2841415515	-0.809264228	-0.6087279471
HG00879	CDX	EAS	2	52	-0.0147825	-0.0338662	-0.00198246	-0.0149271	-0.00186178	0	-2.01595800159441	-0.26596776616	-0.900457476	-0.7083959076
HG00881	CDX	EAS	1	78	-0.0152691	-0.035627	-0.00181726	-0.0154898	-0.00508456	0	-0.564342632940727	-0.13312691088	-0.717550024	0.32333367682
